ROI,ID,subROI,ROI_x1,ROI_y1,ROI_x2,ROI_y2,Angle,Analysis Method,First Quartile,Median,Third Quartile,image path
0,78,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,195.25626372898728,198.38672225914848,200.0522718759764,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-131335.png
0,79,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,192.12515707248272,193.82173335288738,195.2705692157441,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-132345.png
0,80,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,188.47191466186624,190.35382883902693,191.36317170934024,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-133356.png
0,81,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,187.84194403980564,189.03316312438966,191.10943735426335,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-134406.png
0,82,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,187.39141904338027,188.67492342926263,190.13300279683259,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-135417.png
0,83,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,187.11253054106172,189.43780829869203,190.835211376124,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-140428.png
0,84,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,186.0088167435233,187.83535504267982,189.01979908012126,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-141440.png
0,85,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,185.44680874772118,187.13470582620394,189.25058597385492,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-142451.png
0,86,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,183.23085966930253,185.25955277595668,187.08320225628736,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-143502.png
0,87,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,183.18942809426957,184.3033397702852,185.7659612494426,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-144513.png
0,88,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,181.0665729224501,182.6030876963876,184.20345219610067,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-145523.png
0,89,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,181.36565687394784,183.53797324527224,185.36306883275088,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-150534.png
0,90,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,183.54561354317715,185.296114838255,187.08847469612866,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-151546.png
0,91,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,183.76755888498693,184.86591067230307,186.96450515927674,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-152558.png
0,92,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,186.81832465022612,188.77372500991427,190.00970177914138,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-153609.png
0,93,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,189.2721967770762,191.4041795692154,193.32154001693,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-154620.png
0,94,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,188.24350468281162,190.18889140050896,191.42325311295104,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-155632.png
0,95,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,187.74647150489122,190.10756863417424,191.48074738686336,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-160643.png
0,96,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,188.3028041719282,190.30278274100004,192.0521873874285,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-161654.png
0,97,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,189.98121824368667,191.5110941791347,193.9179718277576,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-162705.png
0,98,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,190.071013541801,192.33438833859734,194.21079367524015,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-163715.png
0,99,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,191.3343073156137,194.64520317086334,195.7423462328865,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-164726.png
0,100,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,192.04476004781137,194.5888921279891,196.31444819686473,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-165737.png
0,101,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,193.40800465340826,195.3007640493784,196.6695219460895,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-170747.png
0,102,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,192.96352189430857,195.23919214929924,197.00962998667728,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-171757.png
0,103,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,193.441269429028,196.2182202820683,197.96283421678697,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-172808.png
0,104,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,193.73296607647973,196.04533085519833,197.8744050338526,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-173818.png
0,105,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,193.66809804529643,196.01938830662007,198.39423455039775,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-174829.png
0,106,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,194.3732518949978,197.21075895977606,198.49417820032087,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-175839.png
0,107,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,194.4206689040749,197.95574442130527,199.13495373654337,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-180850.png
0,108,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,195.12097723150012,197.48772670272095,199.50194102843938,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-181900.png
0,109,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,196.41890901217664,198.31784192782658,199.93441522054542,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-182911.png
0,110,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,196.04857542462966,198.37129180444177,200.26414408391355,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-183921.png
0,111,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,196.00961533296726,199.4803651485571,200.67399756009925,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-184932.png
0,112,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,196.5612682718467,198.91524906004295,200.59722264272784,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-185943.png
0,113,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,196.71504400846692,199.0153918922006,200.4454865616825,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-190954.png
0,114,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,197.07853542187237,199.32064593175411,200.77093045267458,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-192004.png
0,115,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,197.8729196394128,199.2171766739523,200.81356588017684,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-193015.png
0,116,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,197.60235485265943,199.42905702833085,200.592217945008,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-194025.png
0,117,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,197.82322452804328,200.03621279825578,200.9367679796833,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-195036.png
0,118,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,198.4112498548989,200.20609645459191,201.30368343489485,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-200046.png
0,119,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,198.50368198972373,200.19308604586504,201.408245217181,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-201056.png
0,120,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,198.5220933058062,200.34473621907404,201.530855721016,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-202107.png
0,121,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,198.31685432826896,200.67451671884132,201.91172280557936,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-203117.png
0,122,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,198.87587309506736,200.74213590206824,201.97004132075475,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-204128.png
0,123,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,199.43931301396054,201.04067233091467,202.35582878572018,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-205138.png
0,124,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,198.80842236994502,201.02416897582614,202.27617953357154,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-210149.png
0,125,0,494.36186540732,554.9285714285711,802.9332939787485,992.5389610389609,0.0,Fano,199.2428640009369,201.41855319454172,202.5343784118503,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-211159.png
