ROI_x1,ROI_y1,ROI_x2,ROI_y2,Angle,amp,assym,res,gamma,off,FWHM,r2 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.51732912615059,-1.5746928124560524,237.8056588416095,33.31421491825879,173.79230030034097,462.9633687232448,0.9769078031405812 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.42788591446291,-1.5772093663466242,237.5999279295857,33.35106367615191,174.83443556384904,457.06855721241715,0.9765586246794691 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.21202501501288,-1.58406344498008,237.56892567976834,33.36486631058454,174.97288569159903,440.7653493613475,0.9765673028784808 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.31434992764251,-1.578504207815651,237.44996001020982,33.445064533575575,174.38384534933522,455.1278043304154,0.97638712361908 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.271843730272614,-1.581541675058693,237.46318540471162,33.34821876949179,174.1258987781328,446.4530214447543,0.9768493906350848 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.34499258072302,-1.575841606686947,237.6302620150622,33.38235508240743,174.58540500573696,460.95803173395996,0.9768728842589399 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.347001711051696,-1.5783881630596657,237.68109015327013,33.335449294271726,173.92356532130967,453.9224999006413,0.9767699192732407 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.065355586810526,-1.585031977814767,237.42289732231552,33.60029823256371,174.13336146136692,441.63623384479456,0.976837576901517 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.375268783652544,-1.577120799355951,237.63447402199563,33.50585849756368,173.8172784632346,459.4131317737603,0.9771633334564119 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.402025556630036,-1.5770440454949768,237.575565895122,33.48456543334126,174.17859371046865,459.31463112930464,0.9774358804321683 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.69792840443991,-1.5717901862679873,237.62306356476395,33.30210279088717,173.92454439154295,470.4281696449503,0.977624643025276 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.49420625546463,-1.5725122493601549,237.6355447925174,33.52518634609195,174.45257884039552,471.6415429091027,0.9771364819994964 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.55213271610263,-1.5696802262684355,237.49271086381765,33.403530891498,174.811900583408,477.6061977149019,0.977137913148553 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.74680857318142,-1.5665545836396944,237.58989994711433,33.407662591125295,174.61270937451374,486.47016696015123,0.9776333109882706 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.60568616841868,-1.5723350144902657,237.3343896581511,33.397744144000974,173.85661436825376,470.32088266825866,0.9770842567589946 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.791687466255276,-1.5697771477654738,237.5541442142568,33.31477145549065,174.25104056647984,476.07048954413943,0.9772082144263675 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.64162576322513,-1.5684949302880273,237.47401221526138,33.44674995886562,174.01795622602017,481.52491354856846,0.9772895612980896 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.82029563339571,-1.5654289796941618,237.52285117194822,33.36917007033285,174.2996361512867,489.1659814790068,0.977561288471601 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.800152131257896,-1.563772528171509,237.54590889410386,33.26098869666927,180.38001621382304,492.4456185932173,0.9771255912639325 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.89526839928956,-1.5612129550062315,237.22960965202464,33.222412405417984,180.24862249067942,499.59966289178067,0.9771000187324342 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.04062075849334,-1.555427138403641,237.36174806915085,33.126337050580204,180.6052579955421,516.5972632932526,0.9767282307530397 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.088021158581554,-1.5532603688876427,237.34003833604882,33.30557103409476,206.02511193504392,526.7340151917791,0.9765426706108739 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.08883204893943,-1.557999293459359,237.15760097938255,33.13049927275495,179.70192635921583,508.27885297771,0.9766074041813527 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.81349888687662,-1.5614531812756036,237.14697864824458,33.13317556249788,180.74224697459286,497.5232184482167,0.9760446537094987 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.0103892410851,-1.556329517197436,237.15497693599045,32.99836000682181,181.42461809592297,511.63767516288846,0.9766800231011883 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.91292556382478,-1.561316898711803,237.03375548238702,33.20767701581916,181.32774914157454,499.0592509746903,0.9762317590002901 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.13667414655406,-1.5557075743874966,237.10802018825274,33.19261892772019,181.7599523343394,516.7003358010688,0.976633688632569 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.882854277168335,-1.5627804089142643,236.98553162156975,33.186798148293114,181.56804388490733,494.3067480638364,0.9769386954663991 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.940198868685606,-1.5643165896210156,236.95786137929858,33.06617434886137,182.40157855619645,487.9607939870406,0.9769474403842899 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.23471854574788,-1.5514059950955914,237.0958092060299,33.0307313883006,182.2987064193314,528.8015403838624,0.97609355317077 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.15339780570482,-1.554951469414053,237.04818224233705,32.955289487394246,182.35015012236636,515.5053853166332,0.9763399803739499 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,34.395457865362346,-1.5265805092232723,237.4315773057588,33.69762279434583,276.444924446417,647.9062883014859,0.9774911200550177 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.11834271611655,-1.5598486012127766,236.99996519709734,33.046054198421125,182.71334353049835,501.15406255910693,0.9763041018256293 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.92123701378807,-1.5655669734010895,236.07950663222996,32.99945467354784,182.32142285507103,483.34887532626175,0.9756503109651381 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.04647679529641,-1.5647442165769092,235.91087709521057,32.91938945720026,182.38153048298577,484.55037699663234,0.9763008233267224 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.99210478354524,-1.5623079694048643,235.89727200673673,33.04724078449282,182.40190559315334,493.64537536955,0.9761772158888963 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.05610466340597,-1.5615096226855127,235.80825529984918,33.04132292851616,182.9386739040627,495.9722263020597,0.9761908472679641 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.8336670692818,-1.5691978085379463,235.65593286355508,33.094023228801134,181.58562450246498,474.5040472634719,0.9761038693390294 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.2555166557633,-1.5562213473874773,235.82318456339019,33.18524649496708,182.10235109810037,514.890629044881,0.976493496388548 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.119788474859824,-1.5663598771597838,235.80482587850355,33.277449841761204,178.30321750123997,485.132344776522,0.9768179924143052 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.154186679548204,-1.55950085569834,235.8203762097358,33.097911613603614,181.7583413375819,503.02699488413907,0.9760290581971361 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.0867301902297,-1.5618308028092902,235.60641305516563,33.02140255004919,180.38317120463375,494.69898014372734,0.9762393943184956 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.07056488828276,-1.5580033599434158,235.9719112733774,33.00926136166412,176.3105902865821,506.40588652168935,0.9758769544304434 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.80326465178063,-1.5630975783606034,235.88820862891848,33.16386387024645,175.63825839390168,493.0153735040364,0.9760643371188492 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.02553279073875,-1.5601042563519825,236.05075181918292,32.94242355800492,173.8901487841404,498.7907451749713,0.9763591006102703 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.228275965692845,-1.5566186136405025,235.81373924224437,33.15476264026821,172.91234504741558,513.1166580816401,0.9765739448988227 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.09264296566462,-1.5577445144041233,235.805249428013,33.15721716172029,175.6704797668924,509.50637727165275,0.9762474326416304 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.924701055654786,-1.5630930216737853,235.84793432277766,33.12320571882098,176.9149426273372,492.42454752706044,0.9762698899381519 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.749042994259604,-1.56706191625465,235.77629772532092,33.15204887250667,177.11327244233047,481.3054695960269,0.9753491506409018 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.89202196156546,-1.5549950108115593,236.07006381822328,33.398183921557795,176.9808401412114,522.2867815454413,0.9757601057719514 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.98836571919867,-1.5636036858292672,235.67284509453037,33.130872384019824,176.64530707727118,491.01922571511614,0.9766660716385962 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.97237616588379,-1.5593797451382687,235.7787902790471,33.127791183125815,176.51027115773317,503.86107395277145,0.9761080506738626 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.0006424683426,-1.5610495714498343,235.8359390925419,33.0477437643498,176.32141437687196,497.47262328049214,0.9757596392393317 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.095704923318436,-1.5497183439846747,235.90000259587626,33.16302508265245,175.6454206774057,536.9337240010285,0.9759016220385487 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.61281304148474,-1.5610267650222316,235.90912525493218,33.52754360618182,176.08519924592326,504.76596725128456,0.9756671575178254 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.97651183219413,-1.5589177233786127,235.759655384262,33.058643185410126,176.15293265522948,504.26168936510106,0.9763837956662561 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.96560957281353,-1.5588346324752498,235.85150814171723,33.182722112617704,176.5454682351017,506.4174932606679,0.9760179022865414 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.0575283634623,-1.5549566416540992,235.98132407195163,33.15044758809551,176.6224441119917,518.5408680991153,0.9760241482878226 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.166911385358546,-1.552874975945386,236.0168661789391,33.16971417683802,176.3935577074549,525.9098743902506,0.9757240526240825 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.916993037313304,-1.5559351898261855,235.9516202880784,33.22794746186336,176.34366011087855,516.4968935439305,0.9754476565931711 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.98360199771344,-1.5550736389461766,235.960228853318,33.25984047901646,176.5963840548512,519.859914838013,0.976373449608606 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.10344192591886,-1.554659583404112,235.90997083528313,33.142271634581725,176.48682550759605,519.4078919715882,0.9754961623835385 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.03869483297342,-1.5570440951640319,235.86127830582288,33.23003429806434,176.76816992125308,512.8930887645371,0.9756830517543206 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.9225544668719,-1.55946647747408,235.827895023059,33.17421419787752,176.51815568413585,504.29459565415,0.9762100621868072 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.078752365809954,-1.5543763465906442,235.99070432202228,33.25032485245211,176.83147757123274,522.0569685582952,0.975583428875094 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.1214649529521,-1.553550612219372,235.92965262549214,33.208485170562376,177.19776711413743,524.2048003097917,0.9757840925365167 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.15122600937909,-1.5539857279587659,235.99815485319104,33.206076371133655,177.13088230446024,522.6848036007957,0.9759713309872089 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.11902018197634,-1.5517366832990909,236.1776250829529,33.21743479358052,176.85515848066038,530.6274905799343,0.9758315565866587 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.95768562590199,-1.557210837933147,235.99419385138953,33.2497229395589,177.22614255462935,512.6547672831617,0.9758004907121984 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.06389984128692,-1.5554553839596155,235.90259571651535,33.15796416373105,177.37479691445168,516.9966830886025,0.9759330256356444 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.22311636223347,-1.5468957246973265,235.86594608469687,33.19489838213792,177.25215159549325,547.8610011131906,0.9754373026098416 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.167335308737655,-1.549748381179635,235.90285308909208,33.19733598400743,177.3527944370744,537.3807770652679,0.9761013651735378 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.416386290678254,-1.5430852986173833,236.10357012203391,33.15247647806321,177.50592914553775,561.9209174227395,0.975742937200755 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.04645027155254,-1.5536271116377924,236.1601019262863,33.257954804924466,177.62261948904603,524.7240609889776,0.9751681131413776 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,32.98281729324324,-1.5489870119837748,235.97626873300248,33.55011380681585,178.24575980666168,545.8850046405336,0.9754920778162621 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.00859118666231,-1.5524736263508556,235.8451170090754,33.3333179075548,177.304291794656,529.8978304201337,0.9766143826443331 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.27736363750787,-1.548276640085143,236.0735736610755,33.09918576018567,177.072760800645,541.1478295141131,0.9760435725142574 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.02719823904656,-1.5553919393744766,236.04222255564102,33.17090267975383,177.30388437234848,517.4092402164175,0.9758710503955769 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.1338913210526,-1.5496791155487184,235.96656907672303,33.123146552104565,177.10629773542794,536.4294726826841,0.975578008453074 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.41810795743259,-1.5420853248998847,236.21871888646862,33.2180072261009,177.03704781393893,567.0589496499069,0.9760401846438134 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.25916729391678,-1.5453172676116356,236.04275467095843,33.08050620390271,176.93664309558065,551.9700900415003,0.9759403648009961 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.39250278203139,-1.542407902050458,236.23987863142779,33.13234773890983,176.8574300140805,564.2940138367661,0.9760022455298022 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.190586480781135,-1.542523061547124,236.12869479884412,33.289296029504975,176.9920015447773,566.501426992818,0.97549539952091 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.043176179618165,-1.5519837589641965,235.99095511593373,33.24853865947329,177.02097640760923,530.2582093956365,0.9753306783799064 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.27390637461865,-1.5439428211814188,236.22545624338227,33.17548053926671,176.85091835446485,558.9110823263137,0.9750027927432655 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.4198365639979,-1.539245953255181,236.19306710060889,33.23132217929175,176.8973975775467,579.0778099924314,0.9755535216949242 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.34393202488536,-1.545137746063647,236.23617907911787,33.15417385550035,176.91863792504816,553.8920503328995,0.9754796480382294 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.323257060730114,-1.5454490304664252,236.0794420576919,33.09870142217488,176.90866457019658,551.7672774589819,0.9760990283962514 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.396566970988545,-1.5415861807969342,236.3335025309949,33.13309934212619,176.97186152257456,567.6382489169947,0.9760017513430076 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.09613583579788,-1.552725764850051,236.08557176820946,33.1017066279606,177.10399665698773,525.3453191269255,0.975857764464782 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.444630324588985,-1.5380676053361504,236.31960243995988,33.028274828634046,176.84490095123132,580.561137966391,0.9753845733257831 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.26095286563082,-1.5409716083441394,236.23560103613508,33.332053820720084,177.0763894129227,573.5817494043569,0.9750968808275429 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.278751053913425,-1.5427112346358127,236.23633697680376,33.14877956691403,177.10029132299883,563.3542985839431,0.9755854452605812 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.47800009819003,-1.5384091064059322,236.30564124864333,33.194008087865534,176.7366065760747,582.0018638559362,0.9757699582223442 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.43397279703734,-1.540193851325699,236.16346520089772,33.0114829651834,176.78528960703548,571.2777331046198,0.9751503916151685 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.49502708200294,-1.5358686050579395,236.27485697110663,33.16332498534289,176.8247473809653,592.6058993485393,0.9753268596198622 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.50377662050194,-1.5396659245074307,236.18614877603756,33.05565374202356,176.6963135009253,574.248310788117,0.9753963580075748 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.33906961973348,-1.5404647436430623,236.3508608691336,33.222068553468695,176.90464482310378,573.7914653620476,0.9755481182339447 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.365676534367005,-1.5409126775432993,236.23825575159054,33.23556763109388,176.92213356691954,572.1650691172478,0.9754046107984411 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.31834381831481,-1.5451297680137106,236.0894405550164,33.03070632898193,176.88600692902995,551.8600495483405,0.9757310521620491 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.51279626500844,-1.5376226068691243,236.22668659521688,33.198716357114414,176.85502385864496,585.4883657592713,0.9751362150697583 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.349129280611436,-1.5371605695039896,236.3411890147935,33.23668663132478,176.7986734358599,588.1803273596862,0.9755847740279525 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.58562724165594,-1.533827034296332,236.15991040863298,33.24444962085467,175.5978252106636,603.3754274449415,0.9750528195622098 
767.0870967741937,422.9236559139787,1228.8505376344087,872.5752688172045,-0.27154601183111526,33.26217466346385,-1.5508533506186308,236.016767899467,33.02007714304884,183.16863593647466,530.5756222684413,0.9751695833012504 
