ROI,ID,subROI,ROI_x1,ROI_y1,ROI_x2,ROI_y2,Angle,Amplitude,Assymetry,Resonance,Gamma,Bias,FWHM,R^2,image path
0,4,2,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-96.7029756900562,0.21366008277844872,231.26498414148256,16.947176301927634,158.88411489964182,-5.29985837796978,0.9958017244650765,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-004046.png
0,4,3,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-144.68420299781488,0.10308546017373538,221.51771850068644,17.001157254432957,206.33161327212656,-2.4983616410016114,0.9951399798561912,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-004046.png
0,4,4,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-142.52621721337027,0.08175417540878939,219.1605657533659,18.024141051526488,203.57742382924351,-2.0943910514810207,0.9957485798332851,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-004046.png
0,4,5,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-170.15844588277733,0.03458802372503761,214.9258793644378,17.882378999085752,229.01744739655376,-0.8754991929782869,0.9958629855781782,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-004046.png
0,4,6,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-135.9156670620153,0.05168158540306005,211.58175808353877,20.79381484538885,196.8561686194653,-1.522843199619385,0.9949541490163627,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-004046.png
0,4,7,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-154.3902116785264,0.06003387235210103,212.18211957089827,19.600775820852736,213.89880978280928,-1.6686255535085046,0.9950748920173201,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-004046.png
0,4,8,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-171.59141132846904,0.08073000649685246,212.30169648381184,19.562531436551453,227.75491153529538,-2.2443936440276278,0.9954000784986793,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-004046.png
0,4,9,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-153.48166022357466,0.03599984696013852,202.70827171826105,23.749255523118435,208.8681162011177,-1.2102854962337974,0.9951234723149203,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-004046.png
0,5,0,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-116.77746607143277,0.08538165318087347,217.96229934781582,14.495913083704918,180.3082593056278,-1.7599531233898964,0.9945971532555483,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-005057.png
0,5,1,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-71.28423853052163,0.019466964129680547,199.96374665076993,15.213544608699149,135.8566794156621,-0.41895471138955503,0.9880171921555574,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-005057.png
0,5,2,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-97.2471547196043,0.21027162268414953,231.35222461362588,16.962719230247387,159.51993073443367,-5.214924588481484,0.9960978250132487,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-005057.png
0,5,3,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-144.38123660372534,0.09927538079086208,221.4465577050015,17.057398962577714,206.26472469086963,-2.412582672424728,0.9951965340475893,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-005057.png
0,5,4,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-140.04165167235732,0.07967755920221818,219.2002516217161,18.33402067796265,201.42499732492678,-2.07576258923527,0.9957381208077839,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-005057.png
0,5,5,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-170.13775442819684,0.03670147073366103,215.16671243533514,17.87855805583563,229.2069946829226,-0.9289016826999709,0.995835992426639,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-005057.png
0,5,6,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-135.4567812779335,0.05459064196748774,211.71743821927367,21.001595484620886,196.45235910753144,-1.6250114428197675,0.9944119040615357,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-005057.png
0,5,7,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-154.0592864737912,0.06072509653730311,212.24164279387983,19.46773654869341,213.53827318750135,-1.6764868468587637,0.9947934760024029,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-005057.png
0,5,8,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-171.66808722249738,0.0828308994911668,212.52103385695582,19.52858194132889,228.05267139143487,-2.2993978838179787,0.9952306254674773,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-005057.png
0,5,9,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-154.56067388934312,0.029665438619457737,202.3504039688317,23.68539991102196,209.94108830135974,-0.9943359958895145,0.9953325188244032,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-005057.png
0,6,0,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-116.07731323431337,0.09394662809052932,218.24216781868196,14.350764396053739,179.76887176778763,-1.9193234289294363,0.994449505084323,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-010108.png
0,6,1,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-70.06760677012952,0.015931237046914876,200.02694716063775,15.384167621003687,134.3390056614237,-0.34667392045961204,0.9879665037378235,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-010108.png
0,6,2,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-98.65678878397038,0.21205328991084377,231.4106575090116,16.62093641840691,161.08794815393466,-5.156077375812098,0.9961021091016372,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-010108.png
0,6,3,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-145.40133388985097,0.1015352328736164,221.58666953435818,16.974103157820313,207.34540147386602,-2.4562892455279792,0.99502294271985,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-010108.png
0,6,4,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-139.4207443347743,0.08040401393188805,219.1868040092762,18.265277987965966,201.14372156735735,-2.087016478195819,0.9956298728125298,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-010108.png
0,6,5,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-171.93060739451784,0.03538739441628684,215.08518603190552,17.856493660785127,231.00301752147087,-0.8944739575544612,0.9958222057479056,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-010108.png
0,6,6,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-138.58274723565816,0.053231811594237406,211.99631782451698,20.61352514290514,199.59671990474607,-1.555112102248128,0.9947890864881367,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-010108.png
0,6,7,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-153.84994570831918,0.05759965920327952,212.13853243203604,19.801726920685088,213.25661008940665,-1.617033172584567,0.9949961307100358,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-010108.png
0,6,8,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-169.94682101725536,0.08449583702219565,212.85878111174813,19.583410130529124,226.30860497298082,-2.352694419361256,0.995509139813084,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-010108.png
0,6,9,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-155.48008806342784,0.034638190356173104,202.93763800873742,23.731201525375603,211.1448421581955,-1.1635385055243892,0.9948075263252527,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-010108.png
0,7,0,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-115.87588827068242,0.08894673561168225,218.09290239108967,14.327587400739427,179.82096153059436,-1.8129955505105975,0.9943334529816903,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-011118.png
0,7,1,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-68.59786975240063,0.018857079199495308,200.1295047310711,16.018411650964413,133.12019431870257,-0.4272919387190088,0.9883164068333388,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-011118.png
0,7,2,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-99.0135313278169,0.2080288598012688,231.4323447099835,16.772979758464874,161.46316887540394,-5.097975623399634,0.9960496339982423,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-011118.png
0,7,3,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-146.74907383821778,0.09710254841558165,221.51788384766394,16.885152833122277,208.63331683440774,-2.335200896304405,0.9950366818498644,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-011118.png
0,7,4,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-139.1495518310026,0.07774785536665203,219.2579321522153,18.32986626690029,200.875175528062,-2.0245691013947464,0.9957930546912485,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-011118.png
0,7,5,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-171.0504055531954,0.03444144797238133,215.48484785091387,18.058839602984996,230.25755237543365,-0.8803850371008913,0.995729547888333,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-011118.png
0,7,6,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-138.16329780291107,0.054213460715416134,212.29678693987674,20.77452995511167,199.0743400845124,-1.5962867048823752,0.9943379526421643,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-011118.png
0,7,7,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-153.84467288472067,0.058716843652973964,212.45169699493889,19.735275894296798,213.44995096470785,-1.6430251180905506,0.994800584805234,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-011118.png
0,7,8,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-171.84204197945598,0.08214345894040134,212.9894244221559,19.600363504970442,228.2989934257295,-2.288501341195522,0.9954928365359055,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-011118.png
0,7,9,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-155.51751217955893,0.031453692169129466,202.74520661378452,23.642434160816958,210.81418433473394,-1.052449077560604,0.9949792955274196,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-011118.png
0,8,0,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-113.78731133083998,0.08879973851944037,218.22374497456906,14.643207222581255,177.52184668745218,-1.8498351663896562,0.9941622814522475,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-012129.png
0,8,1,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-67.51802888484144,0.02538416357002052,200.4306662875406,16.783882862443573,131.6023916844757,-0.6028096369846592,0.9880052211407395,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-012129.png
0,8,2,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-101.50391789267069,0.20481595288676058,231.32126211195168,16.362572727853397,164.2037402467849,-4.891521880156926,0.9961941303853639,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-012129.png
0,8,3,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-148.74181417007685,0.09916205878935255,221.78989651664665,16.949663796272525,210.91887629833008,-2.394567708807723,0.9954729222455583,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-012129.png
0,8,4,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-137.6984140617608,0.08154192505940693,219.8583672387312,18.409283521284248,200.11571907421737,-2.1335351300881187,0.9955807250648494,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-012129.png
0,8,5,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-170.7908472491577,0.03943147041936369,215.8978075265962,18.01943132303994,229.9056091615733,-1.0060175591444223,0.995659790180497,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-012129.png
0,8,6,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-140.28766884796863,0.0517513951691316,212.33092119248892,20.785584637573848,201.47568590613474,-1.5243049073857318,0.994689234601871,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-012129.png
0,8,7,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-153.74887433751877,0.06021057014028214,212.48217416300653,19.76120579299792,213.38691366192282,-1.6872614204133136,0.9947078314865628,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-012129.png
0,8,8,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-170.86174167492536,0.07922482334473735,213.02091244591196,19.677674373358194,227.1619959411381,-2.215111203081664,0.9957140142149887,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-012129.png
0,8,9,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-157.1310535397943,0.034212245941873186,203.33615704022225,23.658549281909487,212.68047839651263,-1.145686986457412,0.9946914574558721,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-012129.png
0,9,0,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-111.44688407785239,0.08407733217997708,218.12280807033213,14.789757348505729,175.79917186002277,-1.7679047203506058,0.9945992627228075,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-013140.png
0,9,1,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-66.54615954029906,0.017405074193006066,200.5148353733898,16.607333403361274,131.24840806202025,-0.40887396379224017,0.9876485563073277,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-013140.png
0,9,2,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-103.63099353469916,0.20374787344971274,231.31665325939193,16.425092514945128,166.5048492630921,-4.882995800168365,0.9959933083059043,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-013140.png
0,9,3,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-150.77772879981725,0.09351151512878265,221.47719074552353,16.94516076402568,212.9646102053404,-2.255672855705938,0.9954480097213518,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-013140.png
0,9,4,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-136.7795073871321,0.07933202224692847,219.69063389882083,18.39739383360045,199.10225067761203,-2.0738190381932213,0.99592433557502,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-013140.png
0,9,5,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-171.06486169424355,0.03711469381570604,215.94812889830177,18.108103872835564,230.18584259210067,-0.9514425924576788,0.995556572117112,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-013140.png
0,9,6,494.36186540732,549.3181818181815,808.543683589138,953.2662337662337,0.0,-144.48807305279328,0.04772635975251622,212.30743401727221,20.198186287333375,206.02655882381748,-1.3656133434936468,0.9944875981617932,/Volumes/krauss/Callum/p and g/Libra_Data/20230810-000004/20230810-013140.png
